id,emp,comp,lastratingdate,left
734,24,ocsicwng,22-11-2016,1
3209,166,siexkzzo,16-03-2017,0
2078,577,phcvroct,04-11-2016,1
3362,386,siexkzzo,16-12-2016,0
1406,166,ugldwwzf,20-03-2017,0
177,209,bnivzbfi,20-03-2017,0
3595,22,ojidyfnn,26-05-2016,0
560,101,yodaczsb,23-12-2016,1
937,123,ewpvmfbc,02-02-2016,0
1292,13,ugldwwzf,29-11-2016,0
4723,545,wsmblohy,20-03-2017,0
2882,35,dmgwoqhz,28-02-2017,0
2885,38,dmgwoqhz,20-03-2017,0
2136,727,phcvroct,03-12-2016,0
4243,62,jblrepyr,05-02-2017,0
1387,141,ugldwwzf,11-01-2017,0
3840,157,bhqczwkj,21-02-2017,0
4558,171,wsmblohy,20-03-2017,0
681,256,yodaczsb,13-10-2016,0
1819,181,phcvroct,15-03-2017,0
1695,116,phcvroct,03-03-2017,1
4366,6,rcyiinms,20-02-2017,0
3284,272,siexkzzo,16-03-2017,0
1180,104,iqdwmigj,22-12-2016,0
4405,18,fjslutlg,14-03-2017,0
3029,4,lgqwnfsg,31-12-2016,0
2407,184,rcwkfavv,19-02-2017,0
2047,493,phcvroct,05-04-2016,1
1366,116,ugldwwzf,19-12-2016,0
3113,47,siexkzzo,26-01-2017,0
2752,14,pfmjacpm,18-03-2017,0
3426,61,fqsozvpv,15-03-2017,0
2069,565,phcvroct,03-03-2017,1
3970,328,bhqczwkj,15-03-2017,0
4244,63,jblrepyr,08-11-2016,0
2255,989,phcvroct,29-09-2016,1
3258,234,siexkzzo,16-03-2017,0
792,97,ocsicwng,20-03-2017,0
4198,15,jblrepyr,21-12-2016,0
2756,3,ylpksopb,19-04-2016,1
3983,358,bhqczwkj,18-03-2017,0
2074,571,phcvroct,14-03-2017,0
535,88,yodaczsb,23-01-2017,1
4043,60,ydqdpmvi,20-03-2017,0
1623,79,phcvroct,20-03-2017,0
4845,17,zptfoxyq,28-06-2016,0
87,91,bnivzbfi,17-02-2017,0
4829,844,wsmblohy,10-03-2017,0
4065,87,ydqdpmvi,20-03-2017,0
719,4,ocsicwng,20-03-2017,0
2546,46,ujplihug,14-03-2017,0
3711,55,spfcrgea,14-09-2016,0
840,166,ocsicwng,20-03-2017,0
830,156,ocsicwng,20-03-2017,0
2525,6,ujplihug,19-03-2017,0
2853,3,dmgwoqhz,06-03-2017,0
181,213,bnivzbfi,19-03-2017,0
1493,12,phcvroct,20-03-2017,0
2348,114,rcwkfavv,20-03-2017,0
3807,114,bhqczwkj,10-10-2016,0
317,436,bnivzbfi,08-03-2017,0
1010,227,ewpvmfbc,11-11-2016,0
2867,18,dmgwoqhz,22-09-2016,1
1080,99,rujnkvse,23-02-2017,0
3660,19,jnvpfmup,20-03-2017,0
1422,59,xccmgbjz,07-03-2017,1
3773,68,bhqczwkj,16-03-2017,0
3408,43,fqsozvpv,14-03-2017,0
1958,319,phcvroct,19-07-2016,1
1097,10,vcqsbirc,02-12-2015,1
2107,632,phcvroct,02-03-2017,0
1955,312,phcvroct,18-03-2016,1
4378,18,rcyiinms,24-02-2017,0
2526,7,ujplihug,20-03-2017,0
3215,173,siexkzzo,15-03-2017,0
443,39,yodaczsb,17-03-2017,0
3359,383,siexkzzo,19-03-2017,0
3360,384,siexkzzo,08-11-2016,0
3760,53,bhqczwkj,20-03-2017,0
669,234,yodaczsb,23-01-2017,1
666,228,yodaczsb,12-12-2016,1
4521,95,wsmblohy,02-03-2017,1
3538,155,vwcdylha,03-08-2016,1
1247,185,iqdwmigj,28-02-2017,0
2798,50,ylpksopb,17-03-2017,0
1461,54,xccmgbjz,11-03-2017,0
1929,272,phcvroct,06-08-2015,1
4797,810,wsmblohy,20-03-2017,0
2952,56,ejeyobsm,13-03-2017,0
497,68,yodaczsb,18-01-2017,1
3601,28,ojidyfnn,13-06-2016,0
3170,117,siexkzzo,20-03-2017,0
4252,71,jblrepyr,14-02-2017,0
4726,555,wsmblohy,10-03-2017,0
2880,33,dmgwoqhz,20-03-2017,0
2431,217,rcwkfavv,05-10-2016,0
1677,107,phcvroct,09-02-2016,1
2908,9,ejeyobsm,17-03-2017,0
684,260,yodaczsb,06-03-2017,0
2316,67,rcwkfavv,09-01-2017,0
776,78,ocsicwng,08-03-2017,0
3708,52,spfcrgea,31-01-2016,0
3774,69,bhqczwkj,20-03-2017,0
167,196,bnivzbfi,24-01-2017,0
4840,855,wsmblohy,17-03-2017,0
4412,41,fjslutlg,13-03-2017,0
1939,288,phcvroct,11-01-2016,1
2630,159,ujplihug,17-03-2017,0
2242,959,phcvroct,17-03-2017,0
3905,239,bhqczwkj,17-03-2017,0
2166,825,phcvroct,19-03-2017,0
4550,161,wsmblohy,15-03-2017,0
1224,158,iqdwmigj,28-02-2017,0
2914,15,ejeyobsm,14-02-2017,0
3568,191,vwcdylha,18-04-2016,0
2360,131,rcwkfavv,18-03-2017,0
335,468,bnivzbfi,21-11-2016,0
215,255,bnivzbfi,17-03-2017,0
369,12,oecfwdaq,03-01-2017,0
2891,44,dmgwoqhz,17-03-2017,0
3103,31,siexkzzo,17-06-2016,0
2051,499,phcvroct,20-03-2017,0
1458,50,xccmgbjz,20-03-2017,0
4581,208,wsmblohy,17-03-2017,0
3175,123,siexkzzo,18-03-2017,0
738,28,ocsicwng,20-03-2017,0
3857,184,bhqczwkj,17-03-2017,0
4379,19,rcyiinms,15-03-2017,0
876,29,ewpvmfbc,11-10-2016,0
139,153,bnivzbfi,17-01-2017,0
519,79,yodaczsb,26-10-2016,1
153,176,bnivzbfi,17-03-2017,0
2210,906,phcvroct,02-11-2016,1
2281,13,rcwkfavv,10-03-2017,0
3413,48,fqsozvpv,15-03-2017,0
4524,109,wsmblohy,23-02-2017,0
429,32,yodaczsb,25-01-2017,0
2176,845,phcvroct,03-08-2016,1
1305,23,ugldwwzf,27-02-2017,0
3294,291,siexkzzo,16-02-2017,1
2868,19,dmgwoqhz,13-02-2017,0
2856,6,dmgwoqhz,17-03-2017,0
2669,220,ujplihug,20-11-2016,0
2394,169,rcwkfavv,20-03-2017,0
4341,240,jblrepyr,23-12-2016,0
2836,8,azalutpt,25-11-2014,0
3054,31,lgqwnfsg,15-03-2017,0
3707,51,spfcrgea,31-01-2016,0
4076,98,ydqdpmvi,16-03-2017,0
2759,6,ylpksopb,17-03-2017,0
1346,87,ugldwwzf,20-03-2017,0
690,268,yodaczsb,16-01-2017,0
2854,4,dmgwoqhz,13-03-2017,0
3084,10,siexkzzo,19-08-2016,0
2730,410,ujplihug,02-10-2016,1
2764,11,ylpksopb,20-03-2017,0
4638,332,wsmblohy,02-03-2017,1
2501,4,pkeebtfe,19-01-2017,0
3741,30,bhqczwkj,16-03-2017,0
13,518,bnivzbfi,20-03-2017,0
2967,74,ejeyobsm,22-08-2016,0
1034,25,rujnkvse,18-03-2017,0
806,116,ocsicwng,19-03-2017,0
2793,45,ylpksopb,29-07-2016,0
2663,209,ujplihug,07-12-2016,0
3441,16,vwcdylha,22-03-2016,0
2980,91,ejeyobsm,08-02-2017,0
2128,678,phcvroct,14-03-2017,0
2085,595,phcvroct,25-07-2016,1
3417,52,fqsozvpv,15-03-2017,0
4670,426,wsmblohy,22-02-2017,0
4264,92,jblrepyr,03-11-2016,0
2903,4,ejeyobsm,30-01-2017,0
2064,558,phcvroct,24-01-2017,0
1975,353,phcvroct,30-03-2015,0
2722,380,ujplihug,11-10-2016,1
3400,35,fqsozvpv,14-03-2017,0
1109,20,vcqsbirc,04-12-2015,0
4411,24,fjslutlg,14-03-2017,0
4576,202,wsmblohy,03-03-2017,1
2949,53,ejeyobsm,14-12-2016,0
2464,268,rcwkfavv,20-03-2017,0
1233,169,iqdwmigj,07-02-2017,0
4060,81,ydqdpmvi,20-03-2017,0
884,42,ewpvmfbc,18-11-2016,0
4130,159,ydqdpmvi,14-12-2016,0
3412,47,fqsozvpv,14-03-2017,0
744,36,ocsicwng,02-03-2017,0
4732,567,wsmblohy,20-03-2017,0
4819,834,wsmblohy,20-03-2017,0
4651,354,wsmblohy,07-03-2017,0
2159,813,phcvroct,12-05-2016,0
978,179,ewpvmfbc,18-04-2016,0
3532,144,vwcdylha,30-05-2016,0
4401,42,rcyiinms,23-01-2017,0
606,134,yodaczsb,11-10-2016,1
4287,133,jblrepyr,16-03-2017,0
2875,28,dmgwoqhz,20-03-2017,0
3694,73,spfcrgea,02-10-2016,0
3465,47,vwcdylha,25-04-2016,0
4078,100,ydqdpmvi,24-09-2016,0
3329,346,siexkzzo,20-03-2017,0
1441,27,xccmgbjz,26-10-2016,1
1421,1,xccmgbjz,20-03-2017,0
4,3,bnivzbfi,16-02-2017,0
2755,3,ylpksopb,18-04-2016,1
4302,164,jblrepyr,19-03-2017,0
3164,111,siexkzzo,24-08-2016,0
1881,215,phcvroct,18-03-2017,0
4393,33,rcyiinms,14-03-2017,0
4211,285,jblrepyr,20-11-2016,0
3888,220,bhqczwkj,21-11-2016,1
2931,32,ejeyobsm,20-03-2017,0
249,300,bnivzbfi,12-09-2016,0
2802,55,ylpksopb,03-06-2016,0
1092,116,rujnkvse,16-03-2017,0
3793,98,bhqczwkj,05-01-2017,0
3782,80,bhqczwkj,14-03-2017,0
2539,20,ujplihug,06-11-2016,0
2862,13,dmgwoqhz,24-01-2017,0
1321,49,ugldwwzf,03-08-2016,0
33,22,bnivzbfi,14-08-2016,1
1396,156,ugldwwzf,19-01-2017,1
282,353,bnivzbfi,20-03-2017,0
783,87,ocsicwng,20-03-2017,0
3655,14,jnvpfmup,17-03-2017,0
1460,53,xccmgbjz,09-03-2017,0
842,168,ocsicwng,01-03-2017,0
3236,204,siexkzzo,20-03-2017,0
